mileage_kmpl,engine_cc,owner_count,price_usd,color,accidents_reported,insurance_valid,car_age,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_Automatic,transmission_Manual,service_history_Full,service_history_Partial,service_history_Unknown
11.96,1000,3,1987.51,Black,0,Yes,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11.87,3000,3,8203.17,Gray,0,Yes,20,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
19.9,1200,4,3760.99,Gray,1,Yes,28,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
14.82,5000,3,11979.02,Black,1,Yes,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
9.8,1500,1,8846.97,Black,1,Yes,9,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
19.85,1800,5,3665.85,Black,0,Yes,26,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
7.14,1500,3,5756.81,Blue,0,No,22,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
24.65,3000,4,7528.94,Black,0,Yes,14,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
27.93,4000,2,10673.95,White,1,Yes,17,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
11.44,800,3,1000.0,White,2,No,24,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
23.26,1000,4,6227.27,Gray,0,Yes,6,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
19.75,1500,3,6174.08,Black,0,Yes,23,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
15.5,800,5,1252.48,Gray,1,Yes,27,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
15.73,2000,5,3551.38,Silver,0,Yes,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
21.27,1800,1,9503.71,White,1,Yes,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
17.8,2500,5,4943.68,Red,0,Yes,26,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
5.03,2000,4,4640.04,Gray,0,Yes,16,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
28.37,1200,5,5708.0,Silver,0,Yes,8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
20.17,1800,4,6659.13,Black,0,Yes,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
17.74,1200,3,3131.81,Blue,0,Yes,29,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
14.41,4000,1,7296.71,Gray,1,No,22,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
17.06,1000,1,5997.49,Silver,0,Yes,21,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
24.35,2000,5,6183.39,Red,2,No,21,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
19.31,4000,2,13784.6,Gray,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
19.88,5000,5,10168.99,Silver,0,Yes,28,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
11.75,2500,2,5964.66,White,1,No,28,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
16.25,1800,5,4346.4,White,0,Yes,15,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
18.26,1000,4,4781.49,Blue,0,Yes,23,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
21.48,1000,4,5122.36,Gray,0,Yes,13,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
15.92,1500,2,4488.51,Gray,1,Yes,27,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
22.64,5000,1,14147.61,Silver,0,Yes,10,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
12.28,1000,2,6373.71,Gray,0,Yes,8,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
18.35,3000,3,3396.44,Gray,0,Yes,26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
17.51,5000,1,8324.76,Blue,0,Yes,29,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
10.42,2500,2,7015.6,Silver,0,Yes,10,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
17.76,2500,3,5437.67,Black,0,Yes,31,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
15.09,1200,3,7329.94,Silver,0,No,12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
25.07,2500,5,7751.53,Gray,1,Yes,10,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
15.95,3000,2,9125.03,Silver,0,No,16,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
19.75,1800,4,7698.86,Black,0,No,9,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
11.84,800,5,1000.0,Red,1,Yes,21,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
19.18,800,1,5446.66,White,2,No,19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15.92,1500,4,6109.13,Silver,0,Yes,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
14.12,1000,3,2774.45,Blue,0,Yes,22,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
32.17,2500,1,9761.87,Black,0,Yes,29,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
16.23,1200,5,3479.97,Red,0,Yes,23,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
16.94,1500,3,9648.43,White,0,Yes,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
22.51,4000,3,8904.83,White,1,No,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
14.16,1000,3,5778.47,Blue,1,Yes,9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
20.02,3000,4,7873.6,Red,0,Yes,18,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
20.55,800,5,1000.0,Blue,1,Yes,31,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
19.22,1200,5,6137.89,White,0,Yes,14,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
29.48,1500,4,7041.88,Gray,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
13.98,2000,5,5803.86,Silver,0,Yes,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
25.69,800,3,10049.16,Black,0,Yes,23,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
20.36,3000,3,7729.07,Black,1,Yes,23,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
22.55,1000,3,8204.57,Blue,0,No,9,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
19.71,1800,5,5808.78,Silver,0,Yes,22,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
27.39,2000,2,13655.48,White,0,No,13,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
16.4,3000,1,11876.48,Black,0,Yes,3,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
20.49,1200,2,6953.12,Black,0,Yes,17,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
24.53,4000,4,11958.32,Blue,0,Yes,27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
15.21,1800,2,7714.49,Red,0,No,17,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
23.0,3000,2,9197.45,Black,1,Yes,12,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
17.91,1500,4,6764.44,Gray,0,Yes,9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11.83,4000,2,10119.66,Blue,2,Yes,7,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
10.74,3000,1,10920.75,White,1,Yes,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
17.55,1800,5,2806.96,Black,2,Yes,30,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
22.95,1200,4,4780.49,Blue,0,Yes,19,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
7.61,800,2,6305.6,Red,1,Yes,8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
19.0,1800,3,8373.31,Silver,0,Yes,16,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
22.46,1800,3,5405.1,Black,3,Yes,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
11.61,1500,4,6321.22,Blue,0,Yes,7,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
14.83,5000,3,10393.26,Silver,0,Yes,22,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
20.86,5000,1,13513.45,Red,1,Yes,18,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
22.24,3000,2,10676.47,Gray,0,No,22,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
26.02,1200,1,7313.52,Black,0,Yes,7,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
15.07,5000,1,12369.21,Blue,1,No,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
13.92,4000,5,13733.25,Silver,0,Yes,6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
26.26,1200,2,8269.84,White,1,Yes,9,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
14.23,1500,4,3854.96,White,1,Yes,23,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
20.54,2000,3,11179.2,Blue,0,Yes,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
28.92,4000,5,8464.92,Silver,1,Yes,18,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
21.76,5000,1,8319.81,White,0,No,29,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
21.92,1000,3,7786.75,Black,3,Yes,12,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
24.39,1000,2,6339.26,Blue,0,Yes,16,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
20.62,1000,1,5096.53,Red,0,No,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
21.94,1800,1,6480.68,Gray,0,Yes,22,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
16.29,2000,2,4552.74,Black,0,Yes,29,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
23.8,1200,4,4340.35,Blue,0,No,21,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
20.07,1200,5,6662.04,White,0,Yes,21,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
10.61,1000,2,6550.69,Red,0,Yes,11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19.21,2000,3,7589.1,Black,2,Yes,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
7.15,800,3,6039.66,Gray,0,No,10,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
21.57,4000,1,9404.94,Silver,0,Yes,19,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
16.83,5000,5,8393.07,Red,0,Yes,25,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
27.53,1500,4,7450.5,Gray,2,Yes,9,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
20.45,1000,4,5733.32,White,1,Yes,15,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
22.62,2000,3,4314.51,Gray,1,Yes,30,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
